pub,usr,likes,com,fec,hor,sent,tag
20200805,Tetessa DelMira,0,"buenas noches, quiero presentar la siguiente molestia, necesito saber a quién debemos acudir los ciudadanos que pertenecemos a fortin, veracruz, ya que es deplorable el estado en que se encuentra el cajero en está ciudad, la sucursal está cerrada por la pandemia y tiene más de dos meses que no cargan con dinero los cajeros, ya se a puesto la queja en la sucursal de córdoba pero no han hecho nada al respecto, con quién acudir, quien puede resolver está situación. ",2020-08-07,21:14:00,n,falla_atm
20200805,Diana Avila,0,"necesito seguimiento de mi aclaración, me dieron fecha límite de respuesta el 11 de agosto, mandé correo a queremosescucharte y no he recibido nada. ",2020-08-13,19:41:00,n,rec_reiterado
20200805,Diana Avila,0,"citibanamex este es el folio 25545608 1.compre en el hot sale el 22 de mayo a las 00:40 q meses sin intereses, seguí todo el protocolo para aplicar la promo pero en el estado de cuenta dice que la compra fue del 21 de mayo.",2020-08-13,19:54:00,n,rec_reiterado
20200805,Gabriela Bocanegra,0,puro mugrero lo que ofrece citibanamex ahora resulta que ya no puedes hacer uso en efectivo de tu y tarjeta de crédito que flojera de verdad cada vez caen más bajo,2020-08-10,23:44:00,n,critica
20200805,Gabriela Bocanegra,0,"citibanamex para eso es crédito para poder tomarlo cuando se necesita , pésimo servicio cancelaré todas mis tarjetas con ustedes según es la banca con mas publicidad pero que pésima",2020-08-11,07:45:00,n,cancelacion
20200805,Gabriela Bocanegra,0,citibanamex no gracias,2020-08-11,07:51:00,o,replica
20200805,Norma Ibarra,0,"buen dia banamex, hice una compra el dia primero de junio durante la promoción de hot sale. pero no he recibido la bonificación. ya mande un correo sin respuesta. en adicional por teléfono no atendien para mi queja. me podrian contactar?",2020-08-18,17:51:00,n,atencion_call
20200805,Norma Ibarra,0,citibanamex si tengo el correo y la imagen en foto captura de la inscripción. ,2020-08-18,18:11:00,o,replica
20200805,Norma Ibarra,0,citibanamex intentó marcar y puse las opciones indicadas pero me explican algo de la contingencia y me cuelgan la llamada ya lo intente dos veces. hay alguna manera de que se puedan comunicar conmigo?,2020-08-18,18:34:00,o,replica
20200805,Norma Ibarra,0,citibanamex entonces que opciones me dan si no me contestan por teléfono?,2020-08-18,18:43:00,n,atencion_call
20200805,Norma Ibarra,0,citibanamex si paso ese paso y luego ingreso las opciones mencionadas en el post inicial que me indicaron que llamara. luego me dicen que me van a contactar con un ejecutivo. y empieza una grabación de la contingencia y se cuelga. ,2020-08-18,18:56:00,n,atencion_call
20200805,Norma Ibarra,0,citibanamex no pues gracias. ,2020-08-18,19:01:00,o,replica
20200805,LoRe Vargas,0,hola buenos días !!! puedo tramitar el net key electrónico via telefónica ?! mi papá es una persona de tercera edad y las filas en los bancos están impensables y dada la situación no deseo que esté expuesto. o cómo se puede sacar vía telefónica? gracias,2020-08-21,08:35:00,o,consulta
20200805,LoRe Vargas,0,"gracias solo para no obviar, mi papá tiene banca electrónica pero no se le ha asignado el net key electrónico, en portal dice q se debe ir a sucursal para la asignación y después activarlo. pero entonces, con tus comentarios significa que teniendo esos datos que me indicas si podemos solicitar por primera vez la asignación? es que me pones validar pero aún no tiene, el usaba el token físico. agradezco tu a aclaración y atención",2020-08-21,08:48:00,o,replica
20200805,LoRe Vargas,0,citibanamex si ya no lo deja hacer ninguna operación en la banca sale una alerta que necesita activar el net key móvil. ,2020-08-21,08:53:00,o,replica
20200805,Jessi Rodriguez,0,lore vargas hola observo tu caso muy parecido al mio si pudiste activar tu netkey movil?,2020-08-29,10:13:00,o,replica
20200805,LoRe Vargas,0,"jessi rodriguez hola ! solo se puede activar si vas directo a la sucursal fue la única forma ! tuve q ir súper temprano a sacar turno y me dieron cita más tarde y ahí ya llevé a mi papá. te hacen todo el papeleo, te recomiendo que al salir sucursal ahí actives para corroborar q funciona ( adentro no puedes sacar el cel) y si no queda regreses de volada xk yo no lo hice y si batallé y me tarde en poder activarlo ! saludos !",2020-08-29,11:02:00,o,replica
20200805,Jessi Rodriguez,0,lore vargas disculpe y solo llevo el equipo celular? no le pidieron algo ms,2020-08-29,11:07:00,o,replica
20200805,LoRe Vargas,0,"necesitas tu ife, número de cliente y tu tarjeta. te piden confirmar identidad con huellas y número de celular q vas a activar. saludos",2020-08-29,11:08:00,o,replica
20200805,Camila Franco,0,hola una persona que no sabe usar el internet me pidió que le investigue si se necesita alguna cantidad de dinero para una portabilidad de nómina a banamex ? alguien me podría responder porfa,2020-08-20,15:59:00,o,consulta
20200805,Camila Franco,0,muchas gracias por su respuesta,2020-08-20,16:18:00,p,agradecimiento
20200805,Salazar Mar,0,"citibanamex lo mio es una queja, no tengo ni he tenido cuenta con banamex, ya llevan 15 dias marcandome para ofrecer sus servicios, me llaman hasta 10 veces al día, la verdad que molesto es, y no entienden que no quiero nada, ojala revisen xq no soy su cliente y no me quiero imaginar como serán si uno les debe, q marcan cada 3 minutos?? uno de los numeros que marcan es 5586958600 por favor dejen de molestar",2020-08-14,18:23:00,n,no_desea
20200805,Eleazar Gonzalez,0,tengo un faltante en mi cuenta por teléfono sólo no me resuelven nada y en sucursal que no hay turnos ya que desapareció toda mi nomina,2020-08-18,21:01:00,n,cobro_indebido
20200805,Gabriel Rivera,0,"es una pena que uno de los bancos más importantes del país no tenga la opción de hacer retiros sin tarjeta, es muy peligroso tener que cargar con ella siempre",2020-08-16,09:26:00,n,seguridad
20200805,Tezcatl Tliltic Poctli,2,"si servicio y su atención son horribles estoy en estados unidos mi tarjeta fue rechazada y nadie me a podido resolver el tema, es terrible la atención que dan. ",2020-08-11,16:28:00,n,sol_rechazada
20200805,Cindy Williams H,0,"pudieran contestar llamadas para trámites referentes a la afore?? según no tienen gente y para molestar a diario con 15 o 20 llamadas si tienen personal!!! también quisiera saber porque en la página mencionan que tienen bancos abiertos y voy y están cerrados!!! deberían actualizar las páginas e informar cuales sucursales están realmente abiertas, nomas nos hacen perder tiempo. y por último, capaciten a su personal con atención al cliente, nos atienden que parece que les vamos a pedir limosna! pésimo servicio",2020-08-15,12:38:00,n,atencion_call
20200805,Meztli Quintana,0,"he enviado varios correos a queremosescucharte@citibanamex.com para solicitar una parcialización por beneficio de mi tarjeta oro, pues eso me indicaron que hiciera, y no contestan, ni atienden.. pero se llegará mi fecha de pago y para eso no debe pasar ni un minuto.. que mal servicio. ",2020-08-11,15:00:00,n,rec_reiterado
20200805,Annie CoOr,0,"buena tarde, llevo más de dos semana marcando a cada rato a la línea de atención a clientes pero me cuelgan o me tiene en la linea más de 1 hora esperando, me urge saber porque no puedo hacer pagos con mi tarjeta de débito y tampoco puedo retirar dinero del cajero, les agradecería me digan que hacer porque ya es demasiado tiempo y es pues ir a sucursal es un total caos, me urge necesito hacer movimientos y eso me lo impide, que tengo que hacer o por este medio me pueden ayudar?, gracias",2020-08-11,16:05:00,n,atencion_call
20200805,José Valdz,0,¿que sucursales abren en sábado en la cdmx?,2020-08-15,12:32:00,o,consulta
20200805,José Valdz,0,gracias por su pronta respuesta!,2020-08-15,14:34:00,p,agradecimiento
20200805,Pedro Arturo Cauich Perera,0,"levante una aclaración por cargos no reconocidos, me dieron folio para dar seguimiento, pero al entrar a la pagina para dar seguimiento, tu proceso de aclaración no fue encontrado, verifica que tus datos estén capturados correctamente. ya estuve llamando y no contestan a los números de atención a clientes. ",2020-08-07,17:00:00,n,cobro_indebido
20200805,Pauli LF,0,pedro arturo cauich perera son gandallas,2020-08-13,18:38:00,n,critica
20200805,Rum Mor Ant,0,los fondos de inversión nunca están disponibles que poca abuela! días intentando retirar mi dinero y nada!,2020-08-25,12:43:00,n,sin_fondos
20200805,Dalila Huitrón,0,"hola buen día, tengo casi tres meses llamando para un apoyo a todos los números de cobranza del banco, quedaron formales de llamar para mi acuerdo desde hace 2 semanas o contactarme por mail, de verdad quiero liquidar mi crédito, pero sus áreas no ponen de su parte, pueden ayudarme?",2020-08-12,07:55:00,n,atencion_call
20200805,Pauli LF,0,dalila huitrón creo que no... so bastante terribles,2020-08-13,18:39:00,n,critica
20200805,Diana Mendoza,6,"buenos días, leo muchos comentarios donde me identifico con varios usuarios. justo hoy envié un correo a 'queremosescucharte@citibanamex.com' ya que la página https://www.banamex.com/es/centro de ayuda/cuentas/index. htm no te permite enviar mail. al igual que otros usuarios cuando nos comunicamos indican que solo están para atender reportes de cargos no reconocidos y que no pueden resolvernos, solo piden esperar a que el rembolso de dichos reportes se vea en los estado de cuenta aunado a que el seguimiento se debe validar en la página que tienen ( donde ingresamos el folio. ) pero en mi caso este no arroja resultados. la ultima vez que llame me dijeron redacte un mail y externe su inconformidad. tenemos que llegar a hacer público en redes sociales nuestra situación para que nos hagan caso??? lo que están orillando con su servicio y falta de atención es levantar reclamos a condusef sumado a dejar pagar o cancelar sus productos. en mi caso tengo varios asuntos pendientes como una aclaración de cargo no reconocido y me están cobrando la comisión de una tarjeta que no tengo dentro de las más relevantes. quedo en espera de una respuesta favorable por favor. ",2020-08-05,11:04:00,n,carrousel
20200805,Ale Rodríguez,1,diana mendoza yo también he escrito a ese correo y jamás recibí respuesta. ,2020-08-05,14:10:00,n,carrousel
20200805,Bianca LG,0,"citibanamex que esperan para contestar a ese mnsj, estamos por la misma situación varías personas",2020-08-05,17:42:00,n,carrousel
20200805,Sergio Azuara Flores,0,si muy atentos al ofrecerte servicios pero cuando te dan baje quieres hablar co alguien y nadie te contesta y si te contestan te mandan a otra area y despues a otra y a otra y te dejan colgado te dan la pagina de internet y ahi no resuelven nada y si se te pasa algo te hacen como veinte llamadas diarias y tu que eres el cliente nunca tienes la razon su lema es al revés,2020-08-06,11:38:00,n,carrousel
20200805,Sergio Azuara Flores,0,gracias banamex,2020-08-06,11:38:00,p,agradecimiento
20200805,Sergio Azuara Flores,0,y te hacen cargos de 500 pesos,2020-08-06,11:39:00,n,cobro_indebido
20200805,Sergio Azuara Flores,0,no les van resolver se esconden de tras de in sistema hecho para que el banco siempre tiene la razon,2020-08-06,11:41:00,n,carrousel
20200805,Sergio Azuara Flores,0,siempre dicen eso el sistema hizo los cargos nosotros no sabemos llame a servicio al cliente y deja mucho que desear ahora te piden número secreto,2020-08-06,11:43:00,n,cobro_indebido
20200805,Salma Madrid,0,"horrendoooo servicio, veo tantas quejas aqui en redes sociales que me hace pensar peor, pésima atención en el call center y en todos lados. ",2020-08-06,12:59:00,n,atencion_call
20200805,Diana Mendoza,0,"increíble, me envían a la página de internet que les estoy mencionando no permite contacto con una persona solo con un sistema automático que te lleva a unas respuestas automáticas, es un círculo",2020-08-06,15:46:00,n,carrousel
20200805,Diana Mendoza,0,"citibanamex escribo en relación con varios puntos que no me pueden resolver vía telefónica. el pasado 30 de abril empecé una mala experiencia con ustedes banamex. reporte un cargo no reconocido y solicite la aclaración: cambio de tarjeta ok reembolso por los cargos no reconocidos sin respuesta , solo me indican no se preocupe, revise su estado de cuenta al siguiente mes o reporte esta situación por correo electrónico. mismo que apenas inicio a redactar ya que solo recibo largas. me están haciendo el cargo de una comisión anual de una tarjeta bestbuy que no tengo (no me hicieron llegar) y que hace más de un año reporté cancelar debido a que estuve fuera del país. no puedo pagar algo que no tengo, necesito una solución ya que no quiero que esto afecte mi record en bc. he hecho la actualización de cambio de domicilio en sucursal, banca net y me vuelven a dejar la antigua dirección. me están haciendo el cobro de comisiones anuales de la tarjeta clasica y oro cuando en una gestión me indicaron que si tenía los productos banamex (nomina, perfiles y tarjeta de credito) con movimientos sería exenta de dichas comisiones. necesito de su apoyo para validar esta información, así como indiquen las especificaciones de cuando si y cuando no aplica. le pido a la persona que lea esto me asesore y me dé una solución a fin de evitar cancele todos los productos que tengo con ustedes e iniciar una queja en condusef. ",2020-08-06,18:43:00,n,cobro_indebido
20200805,Meztli Quintana,0,diana mendoza a mi tampoco me atienden por ese dichoso correo.. pésimo servicio.. yo ya estoy tratando de cancelar mis cuentas con ellos.. con otros bancos no he tenido problemas para atender y solucionar. ,2020-08-11,15:08:00,n,carrousel
20200805,Meztli Quintana,1,"citibanamex quiero parcializar una compra por beneficio de mi tarjeta oro, por teléfono me dijeron que enviara mi solicitud a queremosescucharte@citibanamex.com, he enviado varios correos y nada.. obvio se va a llegar el día de mi pago y tendré que pagarlo completo.. cuando estoy pagando una anualidad más alta de la tarjeta por beneficios que no estoy recibiendo. ",2020-08-11,15:24:00,n,fraccionamiento
20200805,Diana Mendoza,0,citibanamex ya cumplimos 6 días y nada. no lo localizo el folio de la cancelación. ,2020-08-11,17:50:00,n,rec_reiterado
20200805,Diana Mendoza,0,citibanamex me refiero al que ya envié mi mail con los puntos y no me responden. dejaré que me llamen de su call center para cobrar. no estoy de acuerdo en pagar una anualidad de una tarjeta que no tengo. ,2020-08-11,17:52:00,n,rec_reiterado
